Sample_ID,Name,Source,Condition,Condition augmented,proc_num#category,Ag,Al,B,Be,Bi,Cd,Co,Cr,Cu,Er,Eu,Fe,Ga,Li,Mg,Mn,Ni,Sc,Si,Sn,Ti,V,Zn,Zr
787,C912,Microstructure and properties of a new super-high-strength Al–Zn–Mg–Cu alloy C912,T6,T6,10,0,0.861,0,0,0,0,0,0,0.025,0,0,0.0005,0,0,0.026,0,0,0,0.0005,0,0,0,0.087,0
788,C912,Microstructure and properties of a new super-high-strength Al‰ÛÒZn‰ÛÒMg‰ÛÒCu alloy C912,T6,T6,10,0,0.861,0,0,0,0,0,0,0.025,0,0,0.0005,0,0,0.026,0,0,0,0.0005,0,0,0,0.087,0
789,Al-Zn-Mg-Cu Alloys,Microstructure and Mechanical Properties of Cast and Wrought Al-Zn-Mg-Cu Alloys Modified with Zr and Sc,T6,T6,10,0,0.8574,0,0,0,0,0,0,0.012,0,0,0,0,0,0.027,0,0,0,0,0,0,0,0.102,0.0016
790,Al-Zn-Mg-Cu Alloys,Microstructure and Mechanical Properties of Cast and Wrought Al-Zn-Mg-Cu Alloys Modified with Zr and Sc,T6,T6,10,0,0.8571,0,0,0,0,0,0.0025,0.011,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0.1,0.0014
791,Al-Zn-Mg-Cu Alloys,Microstructure and Mechanical Properties of Cast and Wrought Al-Zn-Mg-Cu Alloys Modified with Zr and Sc,T6,T6,10,0,0.8555,0,0,0,0,0,0,0.012,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0.103,0.0015
792,Al-Zn-Mg-Cu Alloys,Microstructure and Mechanical Properties of Cast and Wrought Al-Zn-Mg-Cu Alloys Modified with Zr and Sc,T6,T6,10,0,0.8506,0,0,0,0,0,0,0.013,0,0,0,0,0,0.027,0,0,0.0049,0,0,0,0,0.103,0.0015
793,Al-Zn-Mg-Cu Alloys,Microstructure and Mechanical Properties of Cast and Wrought Al-Zn-Mg-Cu Alloys Modified with Zr and Sc,T6,T6,10,0,0.8502,0,0,0,0,0,0,0.013,0,0,0,0,0,0.029,0,0,0.0043,0,0,0,0,0.102,0.0015
794,4032,Introduction,T6,T6,10,0,0.85,0,0,0,0,0,0,0.009,0,0,0,0,0,0.01,0,0.009,0,0.122,0,0,0,0,0
795,Al-Zn-Mg-Cu Alloys,Microstructure and Mechanical Properties of Cast and Wrought Al-Zn-Mg-Cu Alloys Modified with Zr and Sc,T6,T6,10,0,0.8491,0,0,0,0,0,0.0028,0.011,0,0,0,0,0,0.031,0,0,0.0045,0,0,0,0,0.1,0.0016
796,4032,Aluminium Vol1,T6,T6,10,0,0.849,0,0,0,0,0,0,0.009,0,0,0,0,0,0.011,0,0.009,0,0.122,0,0,0,0,0
797,Al-Zn-Mg-Cu Alloys,Microstructure and Mechanical Properties of Cast and Wrought Al-Zn-Mg-Cu Alloys Modified with Zr and Sc,T6,T6,10,0,0.845,0,0,0,0,0,0,0.012,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0.11,0
798,Al-Zn-Mg-Cu Alloys,Microstructure and Mechanical Properties of Cast and Wrought Al-Zn-Mg-Cu Alloys Modified with Zr and Sc,T6,T6,10,0,0.8396,0,0,0,0,0,0,0.012,0,0,0,0,0,0.035,0,0,0.0039,0,0,0,0,0.108,0.0015
799,Al-Zn-Mg-Cu Alloys,Microstructure and Mechanical Properties of Cast and Wrought Al-Zn-Mg-Cu Alloys Modified with Zr and Sc,T6,T6,10,0,0.8288,0,0,0,0,0,0,0.012,0,0,0,0,0,0.033,0,0,0.0049,0,0,0,0,0.12,0.0013
800,Alloy 1: Mercosil (Sand/Foam),Manufacturing Feasibility of All-Aluminum Automotive Engines Via Application of High Silicon Aluminum Alloy,T6,T6,10,0,0.7995,0,0,0,0,0,0,0.0025,0,0,0.0025,0,0,0.0095,0.003,0,0,0.18,0,0.002,0,0.001,0
801,Alloy 1: Mercosil (Perm mold),Manufacturing Feasibility of All-Aluminum Automotive Engines Via Application of High Silicon Aluminum Alloy,T6,T6,10,0,0.795,0,0,0,0,0,0,0.0025,0,0,0.006,0,0,0.0105,0.003,0,0,0.18,0,0.002,0,0.001,0
802,Alloy 2A and 2B: Super Mercosil (Sand/Foam),Manufacturing Feasibility of All-Aluminum Automotive Engines Via Application of High Silicon Aluminum Alloy,T6,T6,10,0,0.758,0,0,0,0,0,0,0.0025,0,0,0.0025,0,0,0.011,0.003,0,0,0.22,0,0.002,0,0.001,0
803,Alloy 2A and 2B: Super Mercosil (Perm mold),Manufacturing Feasibility of All-Aluminum Automotive Engines Via Application of High Silicon Aluminum Alloy,T6,T6,10,0,0.7545,0,0,0,0,0,0,0.0025,0,0,0.006,0,0,0.011,0.003,0,0,0.22,0,0.002,0,0.001,0
804,I/M Al-Li-Zr,Factors Influencing Fracture Toughness and Other Properties of Aluminum - Lithium Alloys,T6,T6,10,0,0.9699,0,0,0,0,0,0,0,0,0,0.0007,0,0.0276,0,0,0,0,0.0004,0,0,0,0,0.0014
805,"Er addition to Al-Si-Mg-based casting alloy; Effects on microstructure, room and high temperature mechanical properties",A356,T6 423K,T6,10,0,0.9235,0.0001,0,0,0,0,0,0,0,0,0.0007,0,0,0.0041,0,0,0,0.0702,0,0.0014,0,0,0
806,"Er addition to Al-Si-Mg-based casting alloy; Effects on microstructure, room and high temperature mechanical properties",E6,T6 423K,T6,10,0,0.9186,0.0001,0,0,0,0,0,0,0.0041,0,0.0008,0,0,0.0032,0,0,0,0.0721,0,0.0011,0,0,0
807,"Er addition to Al-Si-Mg-based casting alloy; Effects on microstructure, room and high temperature mechanical properties",E3,T6 423K,T6,10,0,0.9181,0.0001,0,0,0,0,0,0,0.0022,0,0.0008,0,0,0.0036,0,0,0,0.0738,0,0.0014,0,0,0
808,"Er addition to Al-Si-Mg-based casting alloy; Effects on microstructure, room and high temperature mechanical properties",A356,T6 473K,T6,10,0,0.9235,0.0001,0,0,0,0,0,0,0,0,0.0007,0,0,0.0041,0,0,0,0.0702,0,0.0014,0,0,0
809,"Er addition to Al-Si-Mg-based casting alloy; Effects on microstructure, room and high temperature mechanical properties",E6,T6 473K,T6,10,0,0.9186,0.0001,0,0,0,0,0,0,0.0041,0,0.0008,0,0,0.0032,0,0,0,0.0721,0,0.0011,0,0,0
810,"Er addition to Al-Si-Mg-based casting alloy; Effects on microstructure, room and high temperature mechanical properties",E3,T6 473K,T6,10,0,0.9181,0.0001,0,0,0,0,0,0,0.0022,0,0.0008,0,0,0.0036,0,0,0,0.0738,0,0.0014,0,0,0
811,"Er addition to Al-Si-Mg-based casting alloy; Effects on microstructure, room and high temperature mechanical properties",A356,T6 RT,T6,10,0,0.9226,0.0001,0,0,0,0,0,0,0,0,0.0007,0,0,0.0041,0,0,0,0.0711,0,0.0014,0,0,0
812,"Er addition to Al-Si-Mg-based casting alloy; Effects on microstructure, room and high temperature mechanical properties",E6,T6 RT,T6,10,0,0.9207,0.0001,0,0,0,0,0,0,0.0041,0,0.0008,0,0,0.0032,0,0,0,0.07,0,0.0011,0,0,0
813,"Er addition to Al-Si-Mg-based casting alloy; Effects on microstructure, room and high temperature mechanical properties",E3,T6 RT,T6,10,0,0.9165,0.0001,0,0,0,0,0,0,0.0022,0,0.0008,0,0,0.0036,0,0,0,0.0754,0,0.0014,0,0,0
814,2618,Introduction,T61,T61,10,0,0.9475,0,0,0,0,0,0,0.023,0,0,0,0,0,0.016,0,0.01,0,0.0018,0,0.0017,0,0,0
815,2618,Aluminium Vol1,T61,T61,10,0,0.942,0,0,0,0,0,0,0.023,0,0,0.01,0,0,0.015,0,0.01,0,0,0,0,0,0,0
816,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2618, T61",all_alloys.csv,T61,T61,10,0,0.937015358,0,0,0,0,0,0,0.023012657,0,0,0.011006053,0,0,0.01550853,0,0.010505778,0,0.001750963,0,0.000700385,0,0.000500275,0
817,2618,Light Alloys,T61,T61,10,0,0.93655,0,0,0,0,0,0,0.023,0,0,0.011,0,0,0.0155,0,0.0105,0,0.00175,0,0.0007,0,0.001,0
818,2018,Introduction,T61,T61,10,0,0.933,0,0,0,0,0,0,0.04,0,0,0,0,0,0.007,0,0.02,0,0,0,0,0,0,0
819,7039,Aluminium Vol1,T61,T61,10,0,0.9275,0,0,0,0,0,0.002,0,0,0,0,0,0,0.028,0.0025,0,0,0,0,0,0,0.04,0
820,7039,Light Alloys,T61,T61,10,0,0.9185,0,0,0,0,0,0.002,0.001,0,0,0.004,0,0,0.028,0.0025,0,0,0.003,0,0.001,0,0.04,0
821,7475,Introduction,T61,T61,10,0,0.9028,0,0,0,0,0,0.0022,0.016,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0.057,0
822,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7475, T61",all_alloys.csv,T61,T61,10,0,0.901085706,0,0,0,0,0,0.002151398,0.015510082,0,0,0.00060039,0,0,0.022514635,0.000300195,0,0,0.000500325,0,0.000300195,0,0.057037074,0
823,7076,Aluminium Vol1,T61,T61,10,0,0.898,0,0,0,0,0,0,0.006,0,0,0,0,0,0.016,0.005,0,0,0,0,0,0,0.075,0
824,7039,Aluminium Vol1,T6151,T6151,10,0,0.9275,0,0,0,0,0,0.002,0,0,0,0,0,0,0.028,0.0025,0,0,0,0,0,0,0.04,0
825,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7150, T6151",all_alloys.csv,T6151,T6151,10,0,0.886886887,0,0,0,0,0,0.0002002,0.022022022,0,0,0.000750751,0,0,0.023523524,0.000500501,0,0,0.000600601,0,0.0003003,0,0.064064064,0.001151151
826,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7150, T61511",all_alloys.csv,T61511,T61511,10,0,0.886886887,0,0,0,0,0,0.0002002,0.022022022,0,0,0.000750751,0,0,0.023523524,0.000500501,0,0,0.000600601,0,0.0003003,0,0.064064064,0.001151151
827,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6022, T62",all_alloys.csv,T62,T62,10,0,0.977782226,0,0,0,0,0,0.0005004,0.00060048,0,0,0.001251001,0,0,0.005754604,0.00060048,0,0,0.011509207,0,0.0007506,0,0.001251001,0
828,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2008, T62",all_alloys.csv,T62,T62,10,0,0.974731048,0,0,0,0,0,0.000500375,0.009006755,0,0,0.002001501,0,0,0.003752815,0.001501126,0,0,0.006504879,0,0.000500375,0.000250188,0.001250938,0
829,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2010, T62",all_alloys.csv,T62,T62,10,0,0.973229922,0,0,0,0,0,0.000750563,0.010007506,0,0,0.002501876,0,0,0.007005254,0.002501876,0,0,0.002501876,0,0,0,0.001501126,0
830,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6061, T62",all_alloys.csv,T62,T62,10,0,0.973021673,0,0,0,0,0,0.00195205,0.002752891,0,0,0.003503679,0,0,0.010010511,0.000750788,0,0,0.006006307,0,0.000750788,0,0.001251314,0
831,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6009, T62",all_alloys.csv,T62,T62,10,0,0.972472472,0,0,0,0,0,0.000500501,0.003753754,0,0,0.002502503,0,0,0.006006006,0.005005005,0,0,0.008008008,0,0.000500501,0,0.001251251,0
832,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6111, T62",all_alloys.csv,T62,T62,10,0,0.97047047,0,0,0,0,0,0.000500501,0.007007007,0,0,0.002002002,0,0,0.007507508,0.002752753,0,0,0.008508509,0,0.000500501,0,0.000750751,0
833,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6156, T62, clad",all_alloys.csv,T62,T62,10,0,0.96024006,0,0,0,0,0,0.001250313,0.009002251,0,0,0.00100025,0,0,0.009002251,0.005501375,0,0,0.010002501,0,0,0,0.004001,0
834,2219,Introduction,T62,T62,10,0,0.9334,0,0,0,0,0,0,0.063,0,0,0,0,0,0,0.003,0,0,0,0,0.0006,0,0,0
835,2219,Aluminium Vol1,T62,T62,10,0,0.9315,0,0,0,0,0,0,0.063,0,0,0,0,0,0,0.003,0,0,0,0,0,0.001,0,0.0015
836,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2024, T62",all_alloys.csv,T62,T62,10,0,0.927963982,0,0,0,0,0,0.00050025,0.043521761,0,0,0.002501251,0,0,0.015007504,0.006003002,0,0,0.002501251,0,0.000750375,0,0.001250625,0
837,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2014, T62",all_alloys.csv,T62,T62,10,0,0.927927928,0,0,0,0,0,0.000500501,0.044544545,0,0,0.003503504,0,0,0.005005005,0.008008008,0,0,0.008508509,0,0.000750751,0,0.001251251,0
838,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2219, T62",all_alloys.csv,T62,T62,10,0,0.927473848,0,0,0,0,0,0,0.06306622,0,0,0.001501577,0,0,0.000100105,0.003003153,0,0,0.001001051,0,0.000600631,0.001001051,0.000500526,0.001751839
839,2219,Light Alloys,T62,T62,10,0,0.92445,0,0,0,0,0,0,0.063,0,0,0.003,0,0,0.0002,0.003,0,0,0.002,0,0.0006,0.001,0.001,0.00175
840,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7075, T62",all_alloys.csv,T62,T62,10,0,0.893625538,0,0,0,0,0,0.002301611,0.016011208,0,0,0.002501751,0,0,0.025017512,0.001501051,0,0,0.002001401,0,0.0010007,0,0.056039227,0
841,7039,Observation of adiabatic shear bands formed by ballistic impact in aluminum-lithium alloys,T64,T64,10,0,0.924,0,0,0,0,0,0.0019,0,0,0,0,0,0,0.0287,0.0024,0,0,0,0,0,0,0.043,0
842,6061,Aluminium Vol1,T651,T651,10,0,0.9795,0,0,0,0,0,0.002,0.0025,0,0,0,0,0,0.01,0,0,0,0.006,0,0,0,0,0
843,6061,Introduction,T651,T651,10,0,0.9792,0,0,0,0,0,0.002,0.0028,0,0,0,0,0,0.01,0,0,0,0.006,0,0,0,0,0
844,6351,Aluminium Vol1,T651,T651,10,0,0.978,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0.01,0,0,0,0,0
845,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6061, T651",all_alloys.csv,T651,T651,10,0,0.973021673,0,0,0,0,0,0.00195205,0.002752891,0,0,0.003503679,0,0,0.010010511,0.000750788,0,0,0.006006307,0,0.000750788,0,0.001251314,0
846,6066,Aluminium Vol1,T651,T651,10,0,0.958,0,0,0,0,0,0,0.009,0,0,0,0,0,0.011,0.009,0,0,0.013,0,0,0,0,0
847,6066,Introduction,T651,T651,10,0,0.957,0,0,0,0,0,0,0.01,0,0,0,0,0,0.011,0.008,0,0,0.014,0,0,0,0,0
848,2014,Introduction,T651,T651,10,0,0.935,0,0,0,0,0,0,0.044,0,0,0,0,0,0.005,0.008,0,0,0.008,0,0,0,0,0
849,2020,AI-Cu-Li-Mn-Cd,T651,T652,10,0,0.9343,0,0,0,0.002,0,0,0.0446,0,0,0.002,0,0.0108,0,0.0052,0,0,0.0009,0,0.0002,0,0,0
850,2020,AI-Cu-Li-Mn-Cd,T651,T651,10,0,0.9343,0,0,0,0.002,0,0,0.0446,0,0,0.002,0,0.0108,0,0.0052,0,0,0.0009,0,0.0002,0,0,0
851,2014,Aluminium Vol1,T651,T651,10,0,0.934,0,0,0,0,0,0,0.044,0,0,0,0,0,0.005,0.008,0,0,0.009,0,0,0,0,0
852,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2014, T651",all_alloys.csv,T651,T651,10,0,0.927927928,0,0,0,0,0,0.000500501,0.044544545,0,0,0.003503504,0,0,0.005005005,0.008008008,0,0,0.008508509,0,0.000750751,0,0.001251251,0
853,7079,Aluminium Vol1,T651,T651,10,0,0.914,0,0,0,0,0,0.002,0.006,0,0,0,0,0,0.033,0.002,0,0,0,0,0,0,0.043,0
854,7079,RTO-AG-AVT-140 [Chapter 24 ‰ÛÒ MATERIALS REPLACEMENT FOR AGING AIRCRAFT],T651,T651,10,0,0.9085,0,0,0,0,0,0.0015,0.006,0,0,0.004,0,0,0.032,0.002,0,0,0.003,0,0,0,0.043,0
855,RTO-AG-AVT-140 [Chapter 24 – MATERIALS REPLACEMENT FOR AGING AIRCRAFT],7079,T651,T651,10,0,0.9085,0,0,0,0,0,0.0015,0.006,0,0,0.004,0,0,0.032,0.002,0,0,0.003,0,0,0,0.043,0
856,7475,Introduction,T651,T651,10,0,0.9028,0,0,0,0,0,0.0022,0.016,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0.057,0
857,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7475, T651",all_alloys.csv,T651,T651,10,0,0.901085706,0,0,0,0,0,0.002151398,0.015510082,0,0,0.00060039,0,0,0.022514635,0.000300195,0,0,0.000500325,0,0.000300195,0,0.057037074,0
858,7075,Introduction,T651,T651,10,0,0.9007,0,0,0,0,0,0.0023,0.016,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.056,0
859,7075,Aluminium Vol1,T651,T651,10,0,0.9,0,0,0,0,0,0.003,0.016,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.056,0
860,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7075, T651",all_alloys.csv,T651,T651,10,0,0.893625538,0,0,0,0,0,0.002301611,0.016011208,0,0,0.002501751,0,0,0.025017512,0.001501051,0,0,0.002001401,0,0.0010007,0,0.056039227,0
861,7075,RTO-AG-AVT-140 [Chapter 24 ‰ÛÒ MATERIALS REPLACEMENT FOR AGING AIRCRAFT],T651,T651,10,0,0.8867,0,0,0,0,0,0.0023,0.016,0,0,0.005,0,0,0.025,0.003,0,0,0.004,0,0.002,0,0.056,0
862,7075,Recent developments in advanced aircraft aluminium alloys,T651,T651,10,0,0.8867,0,0,0,0,0,0.0023,0.016,0,0,0.005,0,0,0.025,0.003,0,0,0.004,0,0.002,0,0.056,0
863,RTO-AG-AVT-140 [Chapter 24 – MATERIALS REPLACEMENT FOR AGING AIRCRAFT],7075,T651,T651,10,0,0.8867,0,0,0,0,0,0.0023,0.016,0,0,0.005,0,0,0.025,0.003,0,0,0.004,0,0.002,0,0.056,0
864,7178,Aluminium Vol1,T651,T651,10,0,0.882,0,0,0,0,0,0.003,0.02,0,0,0,0,0,0.027,0,0,0,0,0,0,0,0.068,0
865,7178,Introduction,T651,T651,10,0,0.8817,0,0,0,0,0,0.0023,0.02,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0.068,0
866,7001,Aluminium Vol1,T651,T651,10,0,0.872,0,0,0,0,0,0.003,0.021,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.074,0
867,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6061, T6510/T6511",all_alloys.csv,T6510,T6510,10,0,0.973021673,0,0,0,0,0,0.00195205,0.002752891,0,0,0.003503679,0,0,0.010010511,0.000750788,0,0,0.006006307,0,0.000750788,0,0.001251314,0
868,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7075, T6510/1",all_alloys.csv,T6510,T6510,10,0,0.893625538,0,0,0,0,0,0.002301611,0.016011208,0,0,0.002501751,0,0,0.025017512,0.001501051,0,0,0.002001401,0,0.0010007,0,0.056039227,0
869,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6061, T6510/T6511",all_alloys.csv,T6511,T6511,10,0,0.973021673,0,0,0,0,0,0.00195205,0.002752891,0,0,0.003503679,0,0,0.010010511,0.000750788,0,0,0.006006307,0,0.000750788,0,0.001251314,0
870,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2014, T6511",all_alloys.csv,T6511,T6511,10,0,0.927927928,0,0,0,0,0,0.000500501,0.044544545,0,0,0.003503504,0,0,0.005005005,0.008008008,0,0,0.008508509,0,0.000750751,0,0.001251251,0
871,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7075, T6510/1",all_alloys.csv,T6511,T6511,10,0,0.893625538,0,0,0,0,0,0.002301611,0.016011208,0,0,0.002501751,0,0,0.025017512,0.001501051,0,0,0.002001401,0,0.0010007,0,0.056039227,0
872,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6061, T652",all_alloys.csv,T652,T652,10,0,0.973021673,0,0,0,0,0,0.00195205,0.002752891,0,0,0.003503679,0,0,0.010010511,0.000750788,0,0,0.006006307,0,0.000750788,0,0.001251314,0
873,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2014, T652",all_alloys.csv,T652,T652,10,0,0.927927928,0,0,0,0,0,0.000500501,0.044544545,0,0,0.003503504,0,0,0.005005005,0.008008008,0,0,0.008508509,0,0.000750751,0,0.001251251,0
874,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7075, T652",all_alloys.csv,T652,T652,10,0,0.893625538,0,0,0,0,0,0.002301611,0.016011208,0,0,0.002501751,0,0,0.025017512,0.001501051,0,0,0.002001401,0,0.0010007,0,0.056039227,0
875,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7175, T66",all_alloys.csv,T66,T66,10,0,0.89785296,0,0,0,0,0,0.002302187,0.016015214,0,0,0.001000951,0,0,0.025023773,0.000500475,0,0,0.000750713,0,0.000500475,0,0.056053251,0
876,10ALCR,Al-Li-Co,T7,T7,11,0,0.9705,0,0,0,0,0.001,0,0,0,0,0,0,0.0285,0,0,0,0,0,0,0,0,0,0
877,40ALCR,Al-Li-Co,T7,T7,11,0,0.9675,0,0,0,0,0.004,0,0,0,0,0,0,0.0285,0,0,0,0,0,0,0,0,0,0
878,80ALCR,Al-Li-Co,T7,T7,11,0,0.9635,0,0,0,0,0.008,0,0,0,0,0,0,0.0285,0,0,0,0,0,0,0,0,0,0
879,Al-Cu-Li-Ag-Mg ALLOY,Al-Cu-Li-Ag-Mg,T7,T7,11,0.0037,0.9344,0,0,0,0,0,0,0.045,0,0,0.0003,0,0.0116,0.0036,0,0,0,0.0001,0,0,0,0,0.0013
880,Al-Cu-Li-Zr (as-extruded),Al-Cu-Li-Zr,T7,T7,11,0,0.9323,0,0,0,0,0,0.0001,0.0399,0,0,0.0012,0,0.0234,0.0002,0.0001,0.0001,0,0,0,0.0001,0,0.0005,0.0021
881,7005 No1,Thermomechanical treatments on high strength Al-Zn-Mg(-Cu) alloys,T7,T7,11,0,0.932,0,0,0,0,0,0.0014,0,0,0,0.0012,0,0,0.0104,0.0022,0,0,0.0009,0,0,0,0.0507,0.0012
882,7039 No2,Thermomechanical treatments on high strength Al-Zn-Mg(-Cu) alloys,T7,T7,11,0,0.9251,0,0,0,0,0,0.0014,0,0,0,0.0014,0,0,0.0278,0.0023,0,0,0.0009,0,0,0,0.0401,0.001
883,C912,Microstructure and properties of a new super-high-strength Al–Zn–Mg–Cu alloy C912,T7,T7,11,0,0.861,0,0,0,0,0,0,0.025,0,0,0.0005,0,0,0.026,0,0,0,0.0005,0,0,0,0.087,0
884,C912,Microstructure and properties of a new super-high-strength Al‰ÛÒZn‰ÛÒMg‰ÛÒCu alloy C912,T7,T7,11,0,0.861,0,0,0,0,0,0,0.025,0,0,0.0005,0,0,0.026,0,0,0,0.0005,0,0,0,0.087,0
885,Alloy 1: Mercosil (Sand/Foam),Manufacturing Feasibility of All-Aluminum Automotive Engines Via Application of High Silicon Aluminum Alloy,T7,T7,11,0,0.7995,0,0,0,0,0,0,0.0025,0,0,0.0025,0,0,0.0095,0.003,0,0,0.18,0,0.002,0,0.001,0
886,Alloy 1: Mercosil (Perm mold),Manufacturing Feasibility of All-Aluminum Automotive Engines Via Application of High Silicon Aluminum Alloy,T7,T7,11,0,0.795,0,0,0,0,0,0,0.0025,0,0,0.006,0,0,0.0105,0.003,0,0,0.18,0,0.002,0,0.001,0
887,Alloy 2A and 2B: Super Mercosil (Sand/Foam),Manufacturing Feasibility of All-Aluminum Automotive Engines Via Application of High Silicon Aluminum Alloy,T7,T7,11,0,0.758,0,0,0,0,0,0,0.0025,0,0,0.0025,0,0,0.011,0.003,0,0,0.22,0,0.002,0,0.001,0
888,Alloy 2A and 2B: Super Mercosil (Perm mold),Manufacturing Feasibility of All-Aluminum Automotive Engines Via Application of High Silicon Aluminum Alloy,T7,T7,11,0,0.7545,0,0,0,0,0,0,0.0025,0,0,0.006,0,0,0.011,0.003,0,0,0.22,0,0.002,0,0.001,0
889,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2024, T72",all_alloys.csv,T72,T72,11,0,0.927963982,0,0,0,0,0,0.00050025,0.043521761,0,0,0.002501251,0,0,0.015007504,0.006003002,0,0,0.002501251,0,0.000750375,0,0.001250625,0
890,2218,Aluminium Vol1,T72,T72,11,0,0.925,0,0,0,0,0,0,0.04,0,0,0,0,0,0.015,0,0.02,0,0,0,0,0,0,0
891,2218,Introduction,T72,T72,11,0,0.925,0,0,0,0,0,0,0.04,0,0,0,0,0,0.015,0,0.02,0,0,0,0,0,0,0
892,7050,CORROSION FATIGUE BEHAVIOR OF 7050 ALUMINUM ALLOYS IN DIFFERENT TEMPERS,T73,T73,11,0,0.90524,0,0,0,0,0,0,0.018,0,0,0,0,0,0.0197,0,0,0,0,0,0,0,0.0556,0.00146
893,7475,Atmospheric Stress Corrosion Cracking of a Superplastic 7475 Aluminum Alloy,T73,T73,11,0,0.9006,0,0,0,0,0,0.0019,0.0153,0,0,0.0008,0,0,0.0224,0.0006,0,0,0.0002,0,0.0002,0,0.058,0
894,7075,Aluminium Vol1,T73,T73,11,0,0.9,0,0,0,0,0,0.003,0.016,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.056,0
895,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7075, T73",all_alloys.csv,T73,T73,11,0,0.893625538,0,0,0,0,0,0.002301611,0.016011208,0,0,0.002501751,0,0,0.025017512,0.001501051,0,0,0.002001401,0,0.0010007,0,0.056039227,0
896,AA7150,Influence of retrogression temperature and time on the mechanical properties and exfoliation corrosion behavior of aluminium alloy AA7150,T73,T73,11,0,0.8905,0,0,0,0,0,0,0.022,0,0,0,0,0,0.0235,0,0,0,0,0,0,0,0.064,0
897,7049,Introduction,T73,T73,11,0,0.8814,0,0,0,0,0,0.0016,0.016,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0.077,0
898,AA7055,The effect of pre-ageing temperature and retrogression heating rate on the microstructure and properties of AA7055,T73,T73,11,0,0.88011,0,0,0,0,0,0,0.0198,0,0,0.00055,0,0,0.0212,0,0,0,0.00034,0,0,0,0.0768,0.0012
899,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7149, T73",all_alloys.csv,T73,T73,11,0,0.878070746,0,0,0,0,0,0.001601041,0.015510082,0,0,0.00100065,0,0,0.024515935,0.00100065,0,0,0.000750488,0,0.000500325,0,0.077050083,0
900,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7049, T73",all_alloys.csv,T73,T73,11,0,0.87678911,0,0,0,0,0,0.001601441,0.015513963,0,0,0.001751576,0,0,0.02452207,0.001000901,0,0,0.001251126,0,0.00050045,0,0.077069362,0
901,7049,Light Alloys,T73,T73,11,0,0.8724,0,0,0,0,0,0.0016,0.0155,0,0,0.0035,0,0,0.0245,0.002,0,0,0.0025,0,0.001,0,0.077,0
902,7049,RTO-AG-AVT-140 [Chapter 24 ‰ÛÒ MATERIALS REPLACEMENT FOR AGING AIRCRAFT],T73,T73,11,0,0.8724,0,0,0,0,0,0.0016,0.0155,0,0,0.0035,0,0,0.0245,0.002,0,0,0.0025,0,0.001,0,0.077,0
